id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33110867,Tranquility Oaks - Spacious Getaway Near Downtown,146541257,Rob,,78745,30.22984,-97.79533,Entire home/apt,376,3,0,,,2,182
33111072,Amazingly convenient location in downtown Austin,127600955,Matthew,,78703,30.26934,-97.75096,Entire home/apt,149,1,2,2019-05-05,2,1,7
33112571,Wyndham Austin,249232295,Yanali,,78701,30.27246,-97.74722,Entire home/apt,375,2,0,,,1,0
33113657,Charming 3/2 bungalow in Bouldin Creek,17843200,Ryan,,78704,30.24355,-97.76037,Entire home/apt,450,2,2,2019-04-28,1.13,1,0
33116882,Modern designed Zen Apartment in trendy S Austin,3874239,Yoori,,78704,30.23562,-97.77959,Entire home/apt,160,14,0,,,1,28
33131149,8th Street Beauty Near Everything!,164738941,Jill,,78701,30.27264,-97.74831,Private room,350,2,0,,,2,141
33131916,8th Street Beauty Near Everything,164738941,Jill,,78701,30.27223,-97.74807,Private room,350,2,0,,,2,137
33134962,5BR/3.5bath 3500sf/views/10 mins-ABIA/15 mins- DT!,249460171,Trent,,78744,30.16215,-97.72838,Entire home/apt,750,2,0,,,1,269
33136310,The One and Only Downtown Electric Blue House,249473066,Dylan,,78703,30.27599,-97.75344,Private room,100,1,5,2019-04-28,3.41,1,83
33136826,Upscale Hyde Park Home,28048764,Jessica,,78751,30.30901,-97.72974,Entire home/apt,175,7,0,,,2,30
33140269,Hooked up,248232934,Steve,,78734,30.42194,-97.94516,Entire home/apt,150,1,8,2019-05-05,4.62,1,174
33140317,Private Room in Central Architect's Apartment,11663301,Ayesha,,78705,30.29827,-97.73355,Private room,65,1,6,2019-05-12,3.91,2,154
33143350,❤ Private + Quite Get-away | U of TX + Hyde Park,60105727,Lee,,78705,30.30035,-97.73755,Entire home/apt,89,2,6,2019-05-12,6,1,239
33153055,"Clean Room, Quiet Apartment, near Bus Station",51809476,Dao,,78757,30.35472,-97.7159,Shared room,35,28,0,,,11,113
33157601,Cute cozy home in the heart of East Austin,218158199,Valerie,,78702,30.26275,-97.70761,Private room,44,1,15,2019-05-12,8.65,1,9
33160826,Modern East Abode,579290,Jay,,78741,30.22442,-97.73987,Entire home/apt,110,30,0,,,25,333
33161947,Chic 1BR in Downtown Austin #1203 by WanderJaunt,104309976,WanderJaunt,,78701,30.27117,-97.74879,Entire home/apt,10000,1,7,2019-05-05,4.04,55,170
33174337,Best views of Downtown,376110,Raj,,78704,30.26209,-97.76374,Entire home/apt,300,2,1,2019-04-08,0.81,2,358
33185695,Sparkling White Farmhouse Retreat,27485685,Laurel,,78752,30.32704,-97.69129,Entire home/apt,75,2,3,2019-05-12,3,1,98
33191880,Charming Guest Suite in the Trees of NW Austin-May,3208354,Adis & Jose,,78750,30.45074,-97.79653,Entire home/apt,60,2,9,2019-05-08,5.19,1,52
33192111,2BR South Congress Apt #2136 | Pool by WanderJaunt,104309976,WanderJaunt,,78745,30.20922,-97.77285,Entire home/apt,10000,1,6,2019-05-07,3.46,55,169
33195094,Modern apartment loaded amenities business ready,246684956,Ally,,78741,30.23921,-97.7198,Entire home/apt,100,1,8,2019-04-28,7.06,1,105
33195107,Experienced host with New room - North Lamar -,11130952,Charlie,,78758,30.36863,-97.69759,Private room,42,1,1,2019-05-10,1,1,6
33196413,Evangeline - Lake Austin,118565935,Renters Club,,78746,30.29981,-97.78834,Entire home/apt,976,1,0,,,78,318
33196414,Lakefront Camp House,118565935,Renters Club,,78732,30.32978,-97.93042,Entire home/apt,500,1,1,2019-05-09,1,78,339
33197542,Downtown Urban Surf Truck,3910956,James,,78702,30.27944,-97.71667,Private room,58,1,1,2019-04-14,1,5,365
33197704,NEW★820+ 5-Star Reviews★ East Side Guesthouse!,12925390,Nathan & Julie,,78702,30.26444,-97.6964,Entire home/apt,99,2,7,2019-05-02,5.53,8,24
33198628,*NO GUEST SERVICE FEE* The Arrive Authentic Tudor Home,157959474,Red Awning,,78746,30.27738,-97.83752,Entire home/apt,2739,3,0,,,24,210
33198651,*NO GUEST SERVICE FEE* The Arrive Mardi Gras Estate,157959474,Red Awning,,78730,30.38666,-97.84848,Entire home/apt,3149,3,0,,,24,216
33199003,East Central Austin Private Room,29400145,Kaycee,,78702,30.27923,-97.71246,Private room,55,1,8,2019-04-22,4.44,2,75
33200166,Charming bungalow!,114023820,Hunter,,78751,30.3135,-97.71416,Entire home/apt,100,2,1,2019-04-21,1,13,0
33213811,O,248893901,Joe,,78725,30.26583,-97.62699,Private room,107,1,1,2019-04-15,1,1,89
33218021,"Bright, Spacious 2/2 apartment in the Domain",1541934,Margo,,78758,30.4037,-97.71904,Entire home/apt,145,30,0,,,13,51
33221391,Cozy 1 BED/1 Bath - Tech Ridge/Parmer Park Area,39360942,Ambria,,78754,30.37961,-97.651,Entire home/apt,50,1,3,2019-03-31,1.64,1,0
